id,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
2689,38,3,2,4,0,170,1,0,1,18,5,442,1,-1,0,4,1
2690,26,11,3,3,0,461,0,0,1,28,1,214,1,-1,0,4,0
2691,28,1,2,3,0,-247,1,1,1,30,1,121,1,240,2,1,0
2692,32,5,3,4,0,597,0,1,1,24,7,869,1,-1,0,4,0
2693,31,5,2,4,0,4924,1,0,1,19,11,316,1,182,2,1,0
2694,59,6,2,4,0,941,0,1,1,4,2,231,1,210,1,1,0
2695,32,1,2,3,0,48,1,0,1,28,7,76,3,-1,0,4,0
2696,28,1,3,3,0,242,1,1,1,12,5,256,1,349,1,1,0
2697,43,2,2,3,0,470,1,1,3,26,5,185,1,-1,0,4,0
2698,25,2,3,3,0,0,1,0,1,22,7,135,1,-1,0,4,0
2699,31,10,3,3,0,538,1,0,1,17,4,660,3,-1,0,4,0
2700,50,2,2,3,0,616,1,0,1,6,8,439,6,-1,0,4,0
2701,47,1,2,3,0,29,0,1,1,22,8,150,8,-1,0,4,0
2702,33,5,3,4,0,361,1,0,1,2,2,81,1,-1,0,4,0
2703,41,3,2,4,0,3135,1,1,3,20,6,160,3,-1,0,4,0
2704,33,8,3,3,0,200,1,0,1,17,11,252,1,-1,0,4,0
2705,30,1,2,4,0,1717,0,1,3,2,7,218,2,-1,0,4,0
2706,31,5,2,4,0,0,1,0,1,18,11,47,1,-1,0,4,0
2707,41,2,2,2,0,191,1,0,3,8,5,67,1,-1,0,4,0
2708,35,5,1,4,0,2885,0,0,1,13,8,199,3,43,8,2,1
2709,50,7,1,4,0,59,1,0,3,28,5,67,2,-1,0,4,0
2710,39,2,2,1,0,1181,1,0,1,30,7,650,2,-1,0,4,1
2711,46,5,2,4,0,9678,1,0,1,17,11,318,1,-1,0,4,0
2712,36,1,2,3,0,3268,0,0,1,9,4,429,2,-1,0,4,0
2713,36,2,3,2,0,736,1,0,3,16,6,323,2,-1,0,4,0
2714,50,1,3,3,0,3702,0,0,1,16,10,109,5,-1,0,4,0
2715,28,8,3,3,0,1136,0,0,1,28,7,89,3,-1,0,4,0
2716,36,10,2,4,0,6,1,0,1,27,1,100,1,435,1,1,0
2717,36,10,2,3,0,0,0,0,1,7,8,171,2,-1,0,4,0
2718,41,2,2,2,0,574,1,0,3,14,5,449,2,-1,0,4,0
2719,29,5,3,4,0,1675,0,0,1,16,6,276,2,-1,0,4,0
2720,47,2,2,2,0,300,1,0,3,13,5,103,3,-1,0,4,0
2721,31,8,3,3,0,2038,1,0,1,18,11,239,1,182,1,1,0
2722,56,2,2,2,0,2765,0,0,1,13,4,222,3,-1,0,4,0
2723,44,5,1,4,0,409,1,0,3,19,5,333,1,-1,0,4,0
2724,36,5,3,4,0,2944,0,0,1,18,8,882,8,-1,0,4,1
2725,35,4,2,2,0,0,0,1,2,9,7,17,1,-1,0,4,0
2726,51,2,2,3,0,1840,1,0,1,18,8,312,3,-1,0,4,0
2727,28,2,2,3,0,6,1,0,3,9,5,254,1,-1,0,4,0
2728,35,5,3,3,0,0,1,0,1,6,5,495,1,-1,0,4,0
2729,27,11,3,2,0,93,0,0,3,11,10,4,1,-1,0,4,0
2730,39,1,1,3,0,7,1,0,1,2,2,550,1,-1,0,4,0
2731,37,2,2,2,0,708,1,0,2,2,2,51,1,-1,0,4,0
2732,36,1,2,4,0,0,0,0,1,25,11,106,1,205,2,2,0
2733,31,5,2,4,0,6138,0,0,1,19,6,241,5,-1,0,4,0
2734,35,2,2,2,0,0,1,0,3,6,5,154,2,-1,0,4,0
2735,54,1,1,3,0,-288,1,0,3,27,5,138,2,-1,0,4,0
2736,50,1,2,3,0,100,1,0,3,18,6,23,1,-1,0,4,0
2737,60,10,1,4,0,-361,0,1,1,28,7,76,6,-1,0,4,0
2738,44,5,2,4,1,-11,0,0,1,26,8,317,5,-1,0,4,0
2739,50,6,2,4,0,4,1,1,1,11,5,67,1,-1,0,4,0
2740,55,12,2,1,0,666,0,0,3,15,5,73,5,-1,0,4,0
2741,40,8,3,3,0,326,1,0,1,6,5,242,2,169,2,1,0
2742,37,10,2,4,0,512,0,0,1,9,7,61,4,-1,0,4,0
2743,45,10,2,3,0,1412,1,0,1,11,5,764,4,-1,0,4,0
2744,21,9,3,1,0,200,0,0,3,1,6,8,1,-1,0,4,0
2745,33,2,2,2,0,827,1,0,1,18,5,18,4,-1,0,4,0
2746,64,6,2,3,0,504,0,0,1,11,8,157,1,14,3,2,0
2747,31,10,1,3,0,646,1,0,3,30,5,294,3,-1,0,4,0
2748,36,2,2,3,0,0,0,0,3,14,5,636,6,-1,0,4,0
2749,33,1,2,3,0,4012,0,1,1,28,1,90,1,265,4,1,0
2750,20,9,3,1,0,179,0,0,1,25,3,196,3,182,3,1,0
2751,63,6,2,3,0,4752,0,0,1,2,9,233,2,-1,0,4,1
2752,31,1,2,3,0,23,0,0,1,14,7,77,3,-1,0,4,0
2753,52,2,2,3,0,5275,0,1,1,22,7,1029,3,-1,0,4,0
2754,42,2,2,2,0,869,1,1,1,11,5,718,2,-1,0,4,0
2755,36,2,2,3,1,-347,1,1,3,28,5,109,3,-1,0,4,0
2756,56,2,2,2,0,284,0,1,2,3,2,124,4,204,4,1,0
2757,50,2,2,2,0,1533,1,0,3,5,5,325,2,-1,0,4,0
2758,42,1,2,3,0,3279,1,0,1,8,5,261,1,344,1,1,0
2759,44,10,2,3,0,5163,0,0,1,11,8,48,2,-1,0,4,0
2760,40,5,2,4,0,526,1,0,1,20,8,113,4,-1,0,4,0
2761,25,10,2,4,0,839,1,0,1,18,5,700,3,-1,0,4,1
2762,35,5,2,4,0,3481,0,0,1,13,8,388,3,-1,0,4,0
2763,32,2,3,3,0,218,1,0,1,18,5,134,1,-1,0,4,0
2764,46,4,1,3,0,154,0,0,3,9,6,79,1,-1,0,4,0
2765,39,1,2,3,0,0,0,0,1,27,1,366,1,436,10,1,1
2766,32,5,3,4,0,26,0,0,1,10,7,55,6,-1,0,4,0
2767,25,8,2,3,0,4063,1,0,3,27,5,64,1,-1,0,4,0
2768,58,2,1,2,0,8218,1,0,1,19,11,141,2,111,10,1,0
2769,26,7,3,3,0,551,0,0,1,8,7,531,1,-1,0,4,1
2770,31,2,1,3,0,-277,1,0,2,17,7,1008,2,-1,0,4,1
2771,36,5,3,4,0,1246,0,0,1,21,8,63,2,-1,0,4,0
2772,30,2,3,3,0,144,1,0,1,5,2,259,1,260,3,1,0
2773,37,5,3,4,0,35,1,0,1,18,7,34,3,-1,0,4,0
2774,41,2,2,3,1,-750,1,1,1,21,7,251,3,-1,0,4,0
2775,54,11,3,3,0,380,0,0,1,17,11,696,2,-1,0,4,1
2776,40,5,3,4,0,3797,0,0,1,14,12,263,1,195,2,1,0
2777,36,10,2,3,0,-257,0,0,1,8,7,24,26,-1,0,4,0
2778,34,1,1,2,0,9569,1,0,3,9,5,43,2,-1,0,4,0
2779,35,2,2,3,0,331,1,0,3,17,6,116,3,-1,0,4,0
2780,50,6,2,3,0,1047,0,0,1,21,11,98,5,-1,0,4,0
2781,30,5,2,4,0,562,0,0,1,21,8,137,4,-1,0,4,0
2782,44,3,3,4,0,1136,1,1,1,3,4,345,2,249,7,2,0
2783,47,5,2,4,0,0,1,0,2,6,2,138,4,9,2,2,0
2784,28,8,3,3,0,129,1,0,1,18,5,32,2,-1,0,4,0
2785,37,8,2,3,0,895,1,1,1,4,2,219,2,245,1,1,0
2786,57,11,2,3,0,3754,0,0,1,5,2,1063,2,-1,0,4,1
2787,40,2,1,1,0,0,0,1,3,25,6,91,2,-1,0,4,0
2788,59,5,1,4,0,258,1,0,1,20,4,33,1,173,1,3,0
2789,34,10,2,3,0,2726,1,0,1,8,4,67,1,-1,0,4,0
2790,45,11,1,3,0,728,1,1,1,18,11,107,1,-1,0,4,0
2791,29,5,3,4,0,502,0,0,1,8,7,968,1,87,5,1,1
2792,27,4,3,2,0,494,0,0,1,5,2,16,10,-1,0,4,0
2793,29,2,2,3,0,177,1,0,3,12,5,146,3,-1,0,4,0
2794,58,2,2,2,0,5445,1,0,1,14,4,391,1,-1,0,4,0
2795,47,2,2,3,0,2428,1,0,1,20,11,9,6,177,16,2,0
2796,32,7,3,4,0,46,1,0,1,14,6,485,2,-1,0,4,1
2797,31,2,3,3,0,512,1,0,1,18,5,44,8,-1,0,4,0
2798,30,2,2,3,0,5903,1,0,1,6,5,231,1,363,1,1,0
2799,56,7,2,3,0,445,0,0,1,7,8,59,2,-1,0,4,0
2800,28,1,3,3,0,244,1,0,3,9,5,31,3,-1,0,4,0
2801,45,4,2,3,0,16358,0,0,2,19,11,161,1,-1,0,4,0
2802,28,10,3,4,0,172,1,1,1,2,2,194,2,-1,0,4,0
2803,28,10,3,4,0,386,0,0,1,25,5,867,1,-1,0,4,1
2804,37,10,3,4,0,876,1,0,3,23,5,213,4,-1,0,4,0
2805,53,3,2,4,0,22370,1,0,3,15,5,106,1,-1,0,4,0
2806,38,2,3,2,0,947,1,0,1,12,5,361,2,-1,0,4,0
2807,28,10,3,3,0,576,1,1,3,26,5,158,4,-1,0,4,0
2808,29,5,3,4,0,4694,0,0,1,15,6,181,1,-1,0,4,0
2809,36,1,2,3,0,0,1,0,1,2,2,236,2,252,1,2,0
2810,35,5,2,4,0,4038,1,1,3,27,5,160,6,-1,0,4,0
2811,60,1,1,3,0,12039,0,0,2,8,4,236,1,-1,0,4,1
2812,58,7,1,4,0,3,1,1,3,2,6,129,4,-1,0,4,0
2813,29,8,2,3,0,3,1,0,1,10,7,183,1,-1,0,4,0
2814,53,2,2,3,0,-8,0,0,1,5,8,794,1,-1,0,4,1
2815,28,2,2,3,0,1134,0,0,1,9,2,130,3,-1,0,4,0
2816,49,1,1,3,0,560,1,0,1,25,7,85,3,-1,0,4,0
2817,39,5,2,3,0,0,1,0,1,27,8,63,3,-1,0,4,0
2818,29,2,2,2,0,459,1,1,1,17,4,202,3,318,1,1,0
2819,49,4,2,2,0,78,0,0,2,10,7,139,1,-1,0,4,0
2820,49,2,2,3,0,4259,0,0,1,19,11,146,3,111,7,1,0
2821,50,2,2,2,0,14,1,1,3,26,5,68,1,-1,0,4,0
2822,29,2,2,3,0,210,0,1,1,22,7,518,1,-1,0,4,0
2823,58,1,2,3,0,1455,1,0,1,21,7,119,1,-1,0,4,0
2824,48,10,2,3,0,1152,1,0,1,21,7,168,5,-1,0,4,0
2825,59,2,2,2,0,14,1,1,3,20,5,355,1,-1,0,4,0
2826,41,1,2,3,0,1021,0,0,1,2,6,224,1,-1,0,4,0
2827,42,10,3,4,0,166,0,0,1,12,8,226,4,-1,0,4,0
2828,33,5,2,3,0,180,1,0,1,18,5,37,2,-1,0,4,0
2829,38,8,3,3,0,7695,1,0,3,14,5,193,2,-1,0,4,0
2830,34,5,3,4,0,966,1,0,1,21,11,393,1,101,3,1,0
2831,39,2,3,3,0,1967,0,0,3,18,6,156,9,-1,0,4,0
2832,58,6,2,2,0,657,1,0,3,12,6,128,2,-1,0,4,0
2833,31,5,2,4,0,271,0,0,1,18,11,89,1,-1,0,4,0
2834,59,6,2,2,0,94,0,0,1,12,8,256,2,-1,0,4,0
2835,31,1,3,3,0,862,1,0,1,15,5,47,2,-1,0,4,0
2836,53,10,1,3,0,394,0,0,1,25,8,103,5,-1,0,4,0
2837,38,10,2,3,0,976,1,0,1,14,7,766,3,-1,0,4,1
2838,32,1,3,3,0,1649,0,0,1,27,5,204,2,-1,0,4,0
2839,34,1,3,4,0,3092,0,0,1,19,11,115,1,-1,0,4,0
2840,34,5,2,4,0,2611,0,0,1,7,8,235,8,-1,0,4,0
2841,30,1,3,4,0,5,0,1,1,11,7,58,1,-1,0,4,0
2842,30,10,3,3,0,151,0,0,1,3,2,276,2,-1,0,4,0
2843,35,2,2,3,0,0,1,1,1,20,4,123,3,-1,0,4,0
2844,47,11,2,3,1,0,0,0,1,18,11,81,2,-1,0,4,0
2845,42,7,3,3,0,924,0,0,1,2,2,127,1,-1,0,4,0
2846,44,2,2,2,0,0,1,0,1,30,7,83,2,-1,0,4,0
2847,37,2,2,1,0,722,1,0,1,17,4,362,1,150,3,1,0
2848,47,3,2,3,0,8480,0,0,1,29,8,137,9,-1,0,4,0
2849,23,10,3,3,0,4659,1,0,1,7,5,158,1,318,4,1,0
2850,34,5,3,4,0,318,1,0,3,9,5,133,2,-1,0,4,0
2851,56,2,1,3,0,9698,1,0,1,20,4,189,2,-1,0,4,0
2852,47,5,3,4,0,512,0,0,1,15,7,98,2,-1,0,4,0
2853,33,10,2,4,0,8023,0,0,1,30,11,107,1,105,3,1,0
2854,33,8,2,3,0,288,1,0,1,17,4,306,1,-1,0,4,0
2855,35,5,3,3,0,1048,0,0,1,22,8,362,2,-1,0,4,0
2856,33,5,3,4,0,48,1,0,1,19,11,308,5,-1,0,4,0
2857,49,5,2,4,0,629,0,0,1,19,8,431,4,-1,0,4,0
2858,30,5,3,4,0,61,1,0,2,5,5,36,7,165,5,2,0
2859,36,5,2,4,0,6641,0,0,1,30,7,105,4,-1,0,4,0
2860,43,11,2,3,0,0,1,0,3,6,5,37,2,-1,0,4,0
2861,58,2,2,2,0,23,1,0,3,20,5,91,6,-1,0,4,0
2862,38,8,3,3,0,322,1,0,3,26,5,61,1,-1,0,4,0
2863,46,8,2,3,0,457,1,1,3,20,6,74,1,-1,0,4,0
2864,38,10,2,3,0,59,1,0,3,19,5,18,1,-1,0,4,0
2865,52,2,2,1,0,51,0,0,1,14,8,935,2,-1,0,4,0
2866,59,6,2,3,0,1035,1,1,1,5,8,223,1,-1,0,4,0
2867,32,11,2,3,0,262,0,0,1,29,1,203,1,-1,0,4,0
2868,34,5,3,4,0,-292,1,0,1,19,8,181,6,-1,0,4,0
2869,56,5,1,4,1,-1968,0,0,3,20,6,60,3,-1,0,4,0
2870,40,1,3,3,0,178,1,0,1,7,5,83,1,-1,0,4,0
2871,48,3,1,4,0,275,0,1,3,5,6,34,1,-1,0,4,0
2872,23,9,3,3,0,287,0,0,2,3,3,700,3,180,1,2,0
2873,60,6,1,3,0,496,1,0,1,15,5,655,2,-1,0,4,1
2874,25,8,3,3,0,229,1,0,3,2,6,214,2,-1,0,4,0
2875,52,11,2,2,0,1724,0,0,1,29,1,73,1,-1,0,4,0
2876,52,11,2,3,0,32,1,0,3,29,5,144,5,-1,0,4,0
2877,53,5,2,4,0,2578,0,0,1,4,8,958,2,-1,0,4,0
2878,46,1,2,1,0,2033,0,0,1,24,2,99,2,86,5,1,0
2879,41,8,2,3,0,890,1,0,3,14,5,829,1,-1,0,4,0
2880,26,5,3,3,0,609,1,0,1,21,7,594,1,-1,0,4,0
2881,32,1,1,3,0,335,1,0,3,21,5,501,2,-1,0,4,0
2882,38,10,3,3,0,615,1,0,3,2,6,215,1,-1,0,4,0
2883,51,7,2,2,0,183,0,1,1,7,8,292,2,-1,0,4,0
2884,42,1,2,3,0,-150,0,1,1,8,7,249,3,-1,0,4,0
2885,50,1,3,3,0,5816,1,0,2,12,5,217,1,175,2,1,0
2886,30,5,2,4,0,4874,1,0,1,25,8,134,10,-1,0,4,0
2887,30,10,3,3,1,-305,0,1,1,18,11,37,1,96,6,1,0
2888,34,8,2,3,0,196,0,0,1,6,2,59,3,-1,0,4,0
2889,40,10,2,3,0,40,1,0,1,21,11,73,1,-1,0,4,0
2890,24,2,3,3,0,1421,1,0,1,18,5,209,2,-1,0,4,0
2891,51,2,2,2,0,3170,1,0,3,29,5,51,1,-1,0,4,0
2892,49,1,1,3,0,2169,1,0,3,30,6,54,3,-1,0,4,0
2893,57,10,1,3,0,1168,0,0,3,20,6,74,5,-1,0,4,0
2894,51,8,2,3,0,122,0,1,1,6,8,499,2,-1,0,4,0
2895,41,2,2,2,0,1172,1,0,3,15,5,153,1,-1,0,4,0
2896,30,10,3,3,0,958,0,0,1,8,8,112,2,-1,0,4,0
2897,36,5,3,4,0,811,0,0,1,6,3,229,1,-1,0,4,1
2898,27,3,2,3,0,97,1,1,1,18,5,13,3,-1,0,4,0
2899,58,7,2,3,0,0,1,0,2,3,2,702,3,264,9,1,0
2900,35,8,2,3,0,341,1,0,1,14,5,345,1,-1,0,4,1
2901,32,8,1,3,0,5267,1,0,1,21,11,183,1,168,2,1,0
2902,40,5,2,4,0,1666,1,0,1,28,8,271,4,-1,0,4,0
2903,36,10,3,3,0,12264,0,0,1,11,10,285,1,182,2,3,1
2904,38,8,1,3,0,61,0,0,3,5,6,636,1,-1,0,4,1
2905,46,2,2,2,0,346,1,0,3,15,5,402,1,-1,0,4,0
2906,55,10,2,2,0,202,0,1,3,19,6,60,1,-1,0,4,0
2907,54,10,2,3,0,3994,0,1,1,16,4,299,2,-1,0,4,1
2908,18,9,3,1,0,35,0,0,2,21,8,104,2,-1,0,4,0
2909,31,10,3,4,0,4561,1,0,1,15,5,301,1,274,2,1,0
2910,33,10,1,3,0,751,1,0,1,18,11,237,1,-1,0,4,0
2911,40,11,2,2,0,1908,1,0,1,5,2,1661,2,-1,0,4,1
2912,33,2,2,3,0,780,1,0,1,13,5,83,2,-1,0,4,0
2913,24,2,3,1,0,431,1,0,3,3,6,108,12,-1,0,4,0
2914,41,11,2,2,0,101,1,0,1,11,5,275,1,-1,0,4,0
2915,31,2,2,2,0,290,1,0,1,28,7,408,3,-1,0,4,0
2916,30,5,3,3,0,7870,1,0,1,28,8,82,7,-1,0,4,0
2917,28,7,3,4,0,5215,0,0,1,2,6,673,1,-1,0,4,0
2918,41,2,2,3,0,1219,1,0,1,11,5,628,1,-1,0,4,0
2919,47,5,1,4,0,313,1,0,3,6,6,114,7,-1,0,4,0
2920,34,2,2,3,0,965,1,0,1,20,4,372,2,332,2,2,0
2921,36,11,3,3,0,605,0,0,1,30,1,410,2,-1,0,4,0
2922,50,4,3,1,0,0,0,0,2,28,7,118,8,-1,0,4,0
2923,39,3,2,3,0,156,0,1,3,17,6,76,2,-1,0,4,0
2924,44,3,2,3,0,-165,1,1,3,4,6,184,2,-1,0,4,0
2925,27,8,3,3,0,353,1,0,1,15,5,663,1,-1,0,4,1
2926,29,5,3,4,0,502,0,0,1,12,4,366,2,199,3,2,0
2927,56,1,2,3,0,11,0,0,3,13,5,42,3,-1,0,4,0
2928,38,1,3,3,0,623,1,1,3,29,5,44,1,-1,0,4,0
2929,24,8,3,3,0,281,1,0,1,8,5,211,2,337,3,2,0
2930,27,8,3,3,0,3791,1,0,3,28,5,231,1,-1,0,4,0
2931,33,2,2,3,0,308,1,0,1,13,5,147,2,-1,0,4,0
2932,46,12,2,2,0,110,0,0,3,19,6,113,14,-1,0,4,0
2933,67,6,2,3,0,1146,0,0,1,13,11,259,1,92,2,1,1
2934,47,2,2,2,0,159,1,0,3,13,5,771,2,-1,0,4,0
2935,42,2,2,3,0,680,1,0,1,15,5,306,4,365,2,1,0
2936,28,4,3,3,0,781,1,0,1,17,4,52,1,-1,0,4,0
2937,28,1,3,4,0,313,0,1,1,26,7,461,2,326,4,1,0
2938,35,2,3,2,0,3751,0,0,3,16,6,193,1,-1,0,4,0
2939,57,2,2,2,0,47,0,1,3,3,7,326,1,-1,0,4,0
2940,38,10,3,3,0,884,1,1,1,19,11,295,1,111,2,1,0
2941,60,2,2,2,0,38,1,0,1,15,5,109,11,373,1,2,0
2942,53,8,2,3,0,10749,1,0,3,14,5,221,1,-1,0,4,0
2943,35,11,2,3,0,533,1,0,3,6,5,802,1,-1,0,4,0
2944,46,2,3,3,0,332,0,0,1,30,1,11,4,-1,0,4,0
2945,24,9,3,3,0,8165,0,0,1,15,9,216,1,-1,0,4,1
2946,42,5,2,4,0,1205,0,0,2,15,3,129,1,188,2,3,0
2947,32,10,2,4,0,0,1,0,1,19,11,231,4,-1,0,4,0
2948,56,5,1,4,0,975,1,0,3,16,5,130,4,-1,0,4,0
2949,52,2,2,2,0,238,1,0,3,15,5,734,5,-1,0,4,0
2950,52,11,2,4,0,2133,0,1,1,18,7,90,1,-1,0,4,0
2951,33,7,3,4,0,658,1,0,1,12,4,93,1,173,2,3,0
2952,75,1,2,1,0,1093,0,0,1,22,4,369,1,-1,0,4,0
2953,49,5,1,4,0,300,0,0,1,21,7,316,1,-1,0,4,1
2954,28,9,3,3,0,29,0,1,1,6,2,402,1,-1,0,4,0
2955,30,10,3,4,0,0,0,0,1,22,8,121,2,-1,0,4,0
2956,59,6,2,3,0,19,0,1,1,19,8,271,3,-1,0,4,0
2957,30,2,2,3,0,9,1,0,3,20,5,184,1,-1,0,4,0
2958,40,10,3,3,0,159,1,0,3,18,11,37,1,-1,0,4,0
2959,56,5,1,4,0,1263,1,0,1,13,5,155,1,-1,0,4,0
2960,49,8,2,3,0,725,0,1,3,14,7,70,1,-1,0,4,0
2961,30,10,2,3,0,1211,1,0,1,18,5,176,1,-1,0,4,0
2962,54,4,2,3,0,1182,1,0,1,6,5,118,2,241,2,1,0
2963,49,1,1,3,1,2405,1,0,1,23,7,216,8,-1,0,4,0
2964,52,10,2,1,0,370,1,0,1,15,7,101,2,-1,0,4,0
2965,54,2,2,2,0,258,0,0,2,25,5,86,1,88,1,1,0
2966,52,3,1,4,0,199,1,1,3,12,6,246,2,-1,0,4,0
2967,28,8,3,3,0,6332,1,0,3,29,5,76,4,-1,0,4,0
2968,31,10,2,3,0,-292,1,1,3,3,6,186,1,-1,0,4,0
2969,34,5,2,4,0,62,0,0,1,7,8,169,2,-1,0,4,0
2970,79,6,2,3,0,2354,0,0,2,7,8,121,2,-1,0,4,0
2971,53,2,2,3,0,136,1,0,3,15,5,99,1,-1,0,4,0
2972,55,1,2,3,0,9329,0,0,1,22,6,136,1,95,1,1,0
2973,48,5,2,4,0,363,0,0,1,18,11,67,1,-1,0,4,0
2974,46,8,2,3,0,-522,1,0,1,31,7,61,2,-1,0,4,0
2975,45,2,2,3,0,4111,1,0,3,19,5,211,2,-1,0,4,0
2976,31,11,3,4,0,381,1,0,1,9,2,42,2,-1,0,4,0
2977,31,8,2,2,0,-732,1,0,3,8,5,6,2,-1,0,4,0
2978,30,10,3,4,0,3086,1,0,1,7,5,84,3,168,1,1,0
2979,46,2,2,3,0,-70,1,0,1,8,5,219,2,-1,0,4,0
2980,57,6,2,3,0,-418,0,1,3,27,6,95,1,-1,0,4,0
2981,54,2,2,2,0,-219,1,0,3,15,5,276,4,-1,0,4,0
2982,35,2,3,3,0,8040,1,0,1,13,5,173,2,-1,0,4,0
2983,58,6,2,2,0,701,0,0,1,22,8,137,4,-1,0,4,0
2984,38,2,2,3,0,-210,1,0,3,8,5,21,1,-1,0,4,0
2985,30,2,2,2,0,-199,1,1,2,17,7,207,10,-1,0,4,0
2986,25,9,3,3,0,348,0,0,1,10,8,245,1,-1,0,4,1
2987,48,5,1,4,0,-547,0,0,1,21,11,275,2,-1,0,4,0
2988,34,8,2,3,0,286,1,0,3,21,5,703,1,-1,0,4,0
2989,47,1,2,3,0,1715,0,0,1,22,7,211,8,-1,0,4,0
2990,30,10,3,3,0,2544,0,0,1,8,4,108,2,-1,0,4,1
2991,35,1,2,3,0,1035,1,1,3,9,6,274,2,-1,0,4,0
2992,33,10,2,4,0,2976,1,0,1,9,11,465,2,95,12,2,0
2993,35,1,2,3,0,1204,0,0,1,3,9,789,2,-1,0,4,0
2994,35,1,1,3,0,0,1,0,1,7,5,262,2,-1,0,4,0
2995,28,5,3,3,0,1633,0,0,1,5,6,275,1,-1,0,4,1
2996,45,5,2,4,0,1186,0,0,1,29,8,25,7,-1,0,4,0
2997,36,10,2,3,0,-531,0,0,1,14,5,205,3,-1,0,4,0
2998,55,10,2,1,0,4746,1,0,1,21,11,237,2,182,3,1,0
2999,26,5,3,4,0,1027,0,0,1,23,9,744,1,-1,0,4,1
3000,40,2,3,3,0,82,1,0,1,13,5,135,6,370,5,1,0
3001,43,2,2,3,0,1127,1,0,1,17,4,126,3,345,2,2,0
3002,42,5,2,4,0,298,0,0,1,11,10,137,3,95,10,1,0
3003,31,1,2,3,0,-170,1,1,1,17,4,252,1,326,1,1,0
3004,45,12,2,1,0,360,0,0,3,11,6,157,9,-1,0,4,0
3005,49,10,2,4,0,6138,0,0,3,20,6,100,3,-1,0,4,0
3006,48,5,3,4,0,8106,0,0,3,17,11,125,1,111,3,1,0
3007,39,2,3,2,0,554,0,0,2,31,7,22,5,-1,0,4,0
3008,46,10,2,4,0,31630,0,0,1,30,11,448,2,214,1,1,0
3009,57,1,2,3,0,567,1,0,1,2,2,87,2,265,3,2,0
3010,56,6,2,2,0,1947,0,0,1,30,10,631,2,149,3,1,0
3011,31,1,3,3,0,476,0,0,1,9,2,284,2,-1,0,4,0
3012,42,5,2,3,0,406,1,0,1,8,7,194,1,391,2,3,0
3013,28,1,3,3,0,2290,1,0,1,18,5,2301,1,-1,0,4,1
3014,69,6,1,3,0,4189,0,0,1,18,10,138,4,96,2,3,0
3015,49,2,2,3,0,825,1,0,1,17,7,22,1,-1,0,4,0
3016,48,5,2,4,0,370,1,0,1,30,1,134,2,169,2,2,0
3017,40,1,2,3,0,79,1,0,1,14,7,223,3,-1,0,4,0
3018,47,1,2,3,0,2152,0,0,1,2,2,138,1,-1,0,4,0
3019,30,5,3,4,0,7788,0,0,1,6,8,391,4,-1,0,4,0
3020,31,10,3,4,0,1710,1,0,3,23,5,385,1,-1,0,4,0
3021,39,5,2,4,0,378,1,1,3,5,5,127,2,-1,0,4,0
3022,32,2,1,3,0,201,1,0,1,15,5,63,8,365,24,2,0
3023,58,6,1,2,0,2745,0,1,1,15,4,469,1,-1,0,4,0
3024,33,10,2,4,0,145,1,0,1,20,11,262,3,-1,0,4,0
3025,25,7,3,4,0,931,1,0,1,11,5,263,2,348,4,1,0
3026,28,2,2,3,0,339,1,0,3,26,5,100,2,-1,0,4,0
3027,34,11,3,3,0,9895,0,0,1,19,11,356,2,-1,0,4,0
3028,44,5,3,4,0,-1313,1,1,1,15,5,104,10,-1,0,4,0
3029,45,6,2,2,0,1152,0,0,3,18,6,234,2,-1,0,4,0
3030,45,4,2,4,0,0,1,0,2,7,5,309,1,-1,0,4,0
3031,42,3,2,3,0,2869,1,0,3,3,6,440,1,-1,0,4,0
3032,36,3,2,4,0,4576,1,0,1,7,5,272,1,-1,0,4,0
3033,35,5,2,4,0,260,0,0,1,7,8,358,2,-1,0,4,0
3034,36,5,2,4,0,1352,0,0,3,19,6,2028,1,-1,0,4,1
3035,36,5,2,4,0,9269,1,1,1,19,11,107,2,-1,0,4,0
3036,39,10,2,3,0,3528,1,0,3,21,5,226,1,-1,0,4,0
3037,37,4,2,3,0,1863,0,0,1,6,8,163,2,-1,0,4,0
3038,45,2,2,2,0,186,0,0,3,20,6,554,2,-1,0,4,0
3039,31,7,3,4,0,917,0,1,1,17,11,367,3,-1,0,4,0
3040,59,10,1,3,0,330,0,0,1,27,8,27,5,-1,0,4,0
3041,43,2,2,3,0,1437,1,0,1,14,5,94,1,-1,0,4,0
3042,35,10,3,3,0,175,1,0,1,29,1,219,1,246,1,1,0
3043,47,1,1,3,0,-407,1,0,3,27,5,46,1,-1,0,4,0
3044,31,5,2,4,0,29230,0,0,1,25,8,50,9,-1,0,4,0
3045,43,1,2,1,0,1998,1,0,1,20,11,48,4,-1,0,4,0
3046,38,1,2,4,0,4399,1,0,3,20,5,638,2,-1,0,4,0
3047,34,5,2,4,0,580,1,0,1,10,7,380,1,-1,0,4,0
3048,35,10,2,3,0,15474,0,0,1,21,11,89,1,92,2,2,0
3049,38,8,2,3,0,293,0,0,3,20,6,70,2,-1,0,4,0
3050,33,10,1,3,0,557,1,0,1,21,8,362,1,-1,0,4,0
3051,44,5,2,4,0,1764,0,0,1,18,8,70,2,-1,0,4,0
3052,27,2,3,3,0,71,1,0,3,13,5,174,1,-1,0,4,0
